,HHS_region,mean_tmp
36251,region5,3.398
36252,region5,4.36
36253,region5,2.372
36254,region5,2.34
36255,region5,2.951
36256,region5,2.061
36257,region5,1.785
36258,region5,3.117
36259,region5,1.195
36260,region5,2.955
36261,region5,2.873
36262,region5,1.4569999999999999
36263,region5,3.843
36264,region5,2.6489999999999996
36265,region5,4.245
36266,region5,1.993
36267,region5,1.841
36268,region5,2.4019999999999997
36269,region5,1.26
36270,region5,2.101
36271,region5,2.963
36272,region5,1.554
36273,region5,5.484
36274,region5,4.635
36275,region5,3.905
36276,region5,1.837
36277,region5,2.4659999999999997
36278,region5,2.7739999999999996
36279,region5,2.948
36280,region5,2.674
36281,region6,1.7109999999999999
36282,region6,0.158
36283,region6,0.435
36284,region6,1.043
36285,region6,4.032
36286,region6,1.521
36287,region6,1.5830000000000002
36288,region6,0.369
36289,region6,1.739
36290,region6,4.5680000000000005
36291,region6,1.557
36292,region6,1.064
36293,region6,1.38
36294,region6,3.207
36295,region6,2.3040000000000003
36296,region6,2.642
36297,region6,3.033
36298,region6,1.568
36299,region6,0.478
36300,region6,1.315
36301,region6,3.6889999999999996
36302,region6,1.581
36303,region6,0.595
36304,region6,1.865
36305,region6,2.479
36306,region6,1.7169999999999999
36307,region6,2.938
36308,region6,1.7790000000000001
36309,region6,0.976
36310,region6,1.923
36311,region6,3.576
36312,region6,1.091
36313,region6,1.892
36314,region6,1.578
36315,region6,3.423
36316,region6,2.103
36317,region6,2.5860000000000003
36318,region6,2.766
36319,region6,3.574
36320,region6,3.156
36321,region6,1.556
36322,region6,0.524
36323,region6,3.092
36324,region6,1.9080000000000001
36325,region6,3.5580000000000003
36326,region6,1.6059999999999999
36327,region6,2.805
36328,region6,1.089
36329,region6,3.721
36330,region6,1.9469999999999998
36331,region6,3.47
36332,region6,0.336
36333,region6,6.074
36334,region6,3.27
36335,region6,1.6909999999999998
36336,region6,1.94
36337,region6,6.922000000000001
36338,region6,0.727
36339,region6,1.261
36340,region6,1.416
36341,region6,1.365
36342,region6,0.973
36343,region6,1.4240000000000002
36344,region6,1.758
36345,region6,0.28
36346,region6,2.147
36347,region6,2.7289999999999996
36348,region6,5.438
36349,region6,2.815
36350,region6,0.917
36351,region6,2.246
36352,region6,1.72
36353,region6,0.9329999999999999
36354,region7,4.211
36355,region7,0.42200000000000004
36356,region7,1.98
36357,region7,4.525
36358,region7,3.592
36359,region7,1.0859999999999999
36360,region7,0.955
36361,region7,1.202
36362,region7,2.512
36363,region7,5.091
36364,region7,4.131
36365,region7,1.8969999999999998
36366,region7,2.476
36367,region7,4.374
36368,region7,1.0070000000000001
36369,region7,2.7910000000000004
36370,region7,3.373
36371,region7,1.2590000000000001
36372,region7,2.094
36373,region7,1.844
36374,region7,5.568
36375,region7,1.311
36376,region7,1.74
36377,region7,2.275
36378,region7,6.122999999999999
36379,region7,5.64
36380,region7,4.476
36381,region7,3.273
36382,region7,0.6709999999999999
36383,region7,3.174
36384,region7,5.7410000000000005
36385,region7,3.822
36386,region7,1.673
36387,region7,2.946
36388,region7,4.088
36389,region7,7.278
36390,region7,4.721
36391,region7,7.792000000000001
36392,region7,2.261
36393,region7,4.736000000000001
36394,region7,5.8020000000000005
36395,region7,0.726
36396,region7,3.182
36397,region7,4.369
36398,region7,7.53
36399,region7,4.987
36400,region7,6.747999999999999
36401,region7,1.945
36402,region7,5.72
36403,region7,2.44
36404,region7,2.977
36405,region7,1.119
36406,region7,3.3510000000000004
36407,region7,3.333
36408,region7,1.079
36409,region7,4.529
36410,region7,6.351
36411,region7,3.377
36412,region7,3.812
36413,region7,1.454
36414,region7,1.636
36415,region7,2.151
36416,region7,3.502
36417,region7,6.481
36418,region7,1.643
36419,region7,2.511
36420,region7,1.905
36421,region7,8.527000000000001
36422,region7,1.786
36423,region7,1.19
36424,region7,3.13
36425,region7,3.531
36426,region7,3.0380000000000003
36427,region10,6.142
36428,region10,4.902
36429,region10,6.722
36430,region10,6.06
36431,region10,1.555
36432,region10,7.831
36433,region10,3.511
36434,region10,7.207999999999999
36435,region10,1.454
36436,region10,3.5
36437,region10,6.874
36438,region10,2.15
36439,region10,9.408999999999999
36440,region10,6.562
36441,region10,6.7139999999999995
36442,region10,7.341
36443,region10,7.104
36444,region10,5.962000000000001
36445,region10,7.324
36446,region10,2.8810000000000002
36447,region10,7.507000000000001
36448,region10,2.312
36449,region10,8.1
36450,region10,7.001
36451,region10,3.7260000000000004
36452,region10,14.177
36453,region10,4.417
36454,region10,5.38
36455,region10,1.268
36456,region10,7.678999999999999
36457,region10,3.707
36458,region10,4.765
36459,region10,5.484
36460,region10,7.209
36461,region10,4.659
36462,region10,9.332
36463,region10,11.177999999999999
36464,region10,4.874
36465,region10,6.417999999999999
36466,region10,3.3369999999999997
36467,region10,10.62
36468,region10,3.22
36469,region10,4.744
36470,region10,6.867999999999999
36471,region10,5.21
36472,region10,1.807
36473,region10,7.867999999999999
36474,region10,7.841
36475,region10,8.749
36476,region10,3.842
36477,region10,10.642000000000001
36478,region10,5.872999999999999
36479,region10,2.574
36480,region10,6.912999999999999
36481,region10,3.384
36482,region10,4.812
36483,region10,2.153
36484,region10,6.816
36485,region10,10.777999999999999
36486,region10,4.669
36487,region10,4.953
36488,region10,4.94
36489,region10,5.904
36490,region10,4.76
36491,region10,6.98
36492,region10,3.12
36493,region10,5.3229999999999995
36494,region10,4.92
36495,region10,5.147
36496,region10,6.736000000000001
36497,region10,3.5210000000000004
36498,region10,1.49
36499,region10,5.835
36500,region3,4.649
36501,region3,1.712
36502,region3,6.94
36503,region3,4.85
36504,region3,4.726
36505,region3,2.301
36506,region3,3.04
36507,region3,2.681
36508,region3,2.5180000000000002
36509,region3,2.5
36510,region3,3.029
36511,region3,4.044
36512,region3,1.92
36513,region3,3.514
36514,region3,2.73
36515,region3,5.404
36516,region3,2.255
36517,region3,2.155
36518,region3,4.151
36519,region3,2.8160000000000003
36520,region3,4.128
36521,region3,3.63
36522,region3,4.961
36523,region3,3.662
36524,region3,6.749
36525,region3,2.412
36526,region3,2.577
36527,region3,2.819
36528,region3,0.85
36529,region3,4.539
36530,region3,1.972
36531,region3,3.7430000000000003
36532,region3,2.938
36533,region3,1.52
36534,region3,3.69
36535,region3,4.878
36536,region3,3.515
36537,region3,7.807
36538,region3,5.374
36539,region3,2.952
36540,region3,3.995
36541,region3,2.813
36542,region3,2.484
36543,region3,2.948
36544,region3,4.475
36545,region3,5.013
36546,region3,4.57
36547,region3,4.3389999999999995
36548,region3,3.99
36549,region3,5.899
36550,region3,1.1320000000000001
36551,region3,3.377
36552,region3,2.096
36553,region3,1.96
36554,region3,3.3160000000000003
36555,region3,4.327
36556,region3,3.591
36557,region3,4.438
36558,region3,4.013
36559,region3,4.025
36560,region3,2.101
36561,region3,1.551
36562,region3,3.25
36563,region3,3.785
36564,region3,0.9179999999999999
36565,region3,3.264
36566,region3,2.342
36567,region3,2.004
36568,region3,1.4069999999999998
36569,region3,2.364
36570,region3,6.212999999999999
36571,region3,2.272
36572,region3,3.07
36573,region4,14.056
36574,region4,0.47
36575,region4,3.355
36576,region4,3.7760000000000002
36577,region4,3.884
36578,region4,1.953
36579,region4,2.98
36580,region4,3.346
36581,region4,2.274
36582,region4,10.732000000000001
36583,region4,3.8369999999999997
36584,region4,3.175
36585,region4,2.805
36586,region4,9.585
36587,region4,2.8169999999999997
36588,region4,3.78
36589,region4,4.745
36590,region4,1.74
36591,region4,2.234
36592,region4,2.25
36593,region4,5.827000000000001
36594,region4,4.166
36595,region4,2.443
36596,region4,2.0580000000000003
36597,region4,7.0889999999999995
36598,region4,8.562000000000001
36599,region4,4.4910000000000005
36600,region4,4.837
36601,region4,3.12
36602,region4,8.849
36603,region4,4.007
36604,region4,7.459
36605,region4,4.696000000000001
36606,region4,1.729
36607,region4,5.947
36608,region4,7.638
36609,region4,5.626
36610,region4,2.283
36611,region4,10.158999999999999
36612,region4,6.609
36613,region4,5.917000000000001
36614,region4,5.513999999999999
36615,region4,3.9760000000000004
36616,region4,3.678
36617,region4,6.337999999999999
36618,region4,4.4639999999999995
36619,region4,3.967
36620,region4,4.577
36621,region4,4.975
36622,region4,3.3960000000000004
36623,region4,3.4960000000000004
36624,region4,2.29
36625,region4,9.148
36626,region4,7.837000000000001
36627,region4,4.053999999999999
36628,region4,5.386
36629,region4,8.361
36630,region4,3.065
36631,region4,3.4939999999999998
36632,region4,2.2569999999999997
36633,region4,3.052
36634,region4,2.024
36635,region4,5.803999999999999
36636,region4,4.503
36637,region4,2.141
36638,region4,5.412999999999999
36639,region4,3.34
36640,region4,7.52
36641,region4,3.5269999999999997
36642,region4,1.4909999999999999
36643,region4,6.397
36644,region4,3.048
36645,region4,2.504
36646,region4,8.571
36647,region4,2.6889999999999996
36648,region4,1.607
36649,region4,3.74
36650,region4,3.937
36651,region4,1.849
36652,region4,3.175
36653,region4,2.329
36654,region4,1.835
36655,region4,7.019
36656,region4,1.7930000000000001
36657,region4,2.503
36658,region4,1.359
36659,region4,3.074
36660,region4,5.704
36661,region4,5.172999999999999
36662,region4,2.4530000000000003
36663,region4,1.6219999999999999
36664,region4,2.399
36665,region4,2.494
36666,region4,3.865
36667,region4,2.75
36668,region4,2.352
36669,region4,2.823
36670,region4,5.3229999999999995
36671,region4,1.9069999999999998
36672,region4,2.528
36673,region4,2.79
36674,region4,2.459
36675,region4,5.477
36676,region4,3.6069999999999998
36677,region4,5.692
36678,region4,2.7739999999999996
36679,region4,1.0
36680,region4,3.5039999999999996
36681,region4,4.578
36682,region4,2.2840000000000003
36683,region4,7.57
36684,region4,4.208
36685,region4,3.799
36686,region4,4.0569999999999995
36687,region4,3.465
36688,region4,2.116
36689,region4,2.228
36690,region4,6.604
36691,region4,3.195
36692,region4,2.985
36693,region4,4.207
36694,region4,3.846
36695,region4,3.292
36696,region4,1.946
36697,region4,2.6210000000000004
36698,region4,2.943
36699,region4,1.07
36700,region4,4.6
36701,region4,3.285
36702,region4,4.043
36703,region4,3.9219999999999997
36704,region4,6.311
36705,region4,0.9129999999999999
36706,region4,3.0469999999999997
36707,region4,6.712000000000001
36708,region4,1.6230000000000002
36709,region4,4.641
36710,region4,0.805
36711,region4,3.537
36712,region4,3.8930000000000002
36713,region4,7.325
36714,region4,1.0979999999999999
36715,region4,1.337
36716,region4,6.518
36717,region4,3.236
36718,region4,5.907
36719,region4,15.732000000000001
36720,region4,0.843
36721,region4,1.501
36722,region4,3.265
36723,region4,2.6639999999999997
36724,region4,2.5860000000000003
36725,region4,3.177
36726,region4,3.63
36727,region4,2.059
36728,region4,7.281000000000001
36729,region4,3.056
36730,region4,2.5989999999999998
36731,region4,2.043
36732,region4,4.14
36733,region4,5.294
36734,region4,4.212
36735,region4,3.515
36736,region4,1.995
36737,region4,3.327
36738,region4,4.262
36739,region4,4.456
36740,region4,1.723
36741,region4,2.197
36742,region4,2.4859999999999998
36743,region4,4.623
36744,region4,4.768
36745,region4,3.815
36746,region4,3.284
36747,region4,4.063
36748,region4,5.662999999999999
36749,region4,3.037
36750,region4,5.6610000000000005
36751,region4,2.728
36752,region4,1.464
36753,region4,5.941
36754,region4,7.747000000000001
36755,region4,3.556
36756,region4,2.707
36757,region4,8.698
36758,region4,3.569
36759,region4,5.422999999999999
36760,region4,5.8020000000000005
36761,region4,2.91
36762,region4,4.5
36763,region4,9.687999999999999
36764,region4,3.638
36765,region4,3.435
36766,region4,6.0
36767,region4,3.39
36768,region4,5.2139999999999995
36769,region4,3.554
36770,region4,2.287
36771,region4,7.635
36772,region4,3.111
36773,region4,5.008
36774,region4,4.873
36775,region4,8.588
36776,region4,3.5589999999999997
36777,region4,4.8
36778,region4,2.406
36779,region4,2.725
36780,region4,4.883
36781,region4,4.47
36782,region4,4.502
36783,region4,1.311
36784,region4,3.406
36785,region4,3.2710000000000004
36786,region4,6.7829999999999995
36787,region4,2.326
36788,region4,1.063
36789,region4,6.808
36790,region4,3.327
36791,region4,2.681
36792,region8,1.082
36793,region8,0.304
36794,region8,0.49
36795,region8,0.284
36796,region8,0.51
36797,region8,0.355
36798,region8,0.22
36799,region8,0.932
36800,region8,1.306
36801,region8,0.625
36802,region8,1.4780000000000002
36803,region8,0.88
36804,region8,0.374
36805,region8,0.075
36806,region8,0.499
36807,region8,0.094
36808,region8,0.609
36809,region8,0.433
36810,region8,0.314
36811,region8,0.18100000000000002
36812,region8,0.45299999999999996
36813,region8,0.06
36814,region8,0.953
36815,region8,0.38
36816,region8,0.14300000000000002
36817,region8,0.69
36818,region8,0.659
36819,region8,0.534
36820,region8,0.132
36821,region8,1.4280000000000002
36822,region8,0.973
36823,region8,0.258
36824,region8,0.435
36825,region8,0.606
36826,region8,0.46799999999999997
36827,region8,0.628
36828,region8,0.44299999999999995
36829,region8,1.0170000000000001
36830,region8,1.5090000000000001
36831,region8,0.17800000000000002
36832,region8,0.642
36833,region8,0.569
36834,region8,0.073
36835,region8,0.474
36836,region8,1.033
36837,region8,0.948
36838,region8,1.043
36839,region8,0.83
36840,region8,1.421
36841,region8,0.33799999999999997
36842,region8,1.229
36843,region8,0.055
36844,region8,2.345
36845,region8,0.217
36846,region8,0.139
36847,region8,0.439
36848,region8,0.114
36849,region8,1.117
36850,region8,0.166
36851,region8,0.166
36852,region8,1.521
36853,region8,0.07400000000000001
36854,region8,0.649
36855,region8,0.161
36856,region8,0.6890000000000001
36857,region8,0.198
36858,region8,0.46
36859,region8,0.524
36860,region8,0.9329999999999999
36861,region8,0.313
36862,region8,0.742
36863,region8,0.598
36864,region8,0.10400000000000001
36865,region1,6.23
36866,region1,3.1660000000000004
36867,region1,5.417000000000001
36868,region1,4.906000000000001
36869,region1,1.899
36870,region1,2.248
36871,region1,4.939
36872,region1,3.1439999999999997
36873,region1,2.988
36874,region1,4.228
36875,region1,2.862
36876,region1,6.3229999999999995
36877,region1,2.568
36878,region1,3.4219999999999997
36879,region1,3.02
36880,region1,5.886
36881,region1,3.1660000000000004
36882,region1,4.508
36883,region1,2.8810000000000002
36884,region1,2.95
36885,region1,5.6610000000000005
36886,region1,6.307
36887,region1,2.66
36888,region1,3.929
36889,region1,5.49
36890,region1,3.7310000000000003
36891,region1,4.305
36892,region1,4.603
36893,region1,2.4459999999999997
36894,region1,4.559
36895,region1,1.874
36896,region1,3.562
36897,region1,3.8760000000000003
36898,region1,2.511
36899,region1,4.306
36900,region1,7.646
36901,region1,3.642
36902,region1,4.672
36903,region1,4.169
36904,region1,3.221
36905,region1,5.79
36906,region1,4.332
36907,region1,3.7310000000000003
36908,region1,2.5839999999999996
36909,region1,4.383
36910,region1,3.3289999999999997
36911,region1,3.21
36912,region1,4.471
36913,region1,3.282
36914,region1,5.055
36915,region1,3.1239999999999997
36916,region1,3.338
36917,region1,3.3569999999999998
36918,region1,2.52
36919,region1,4.706
36920,region1,4.664
36921,region1,3.655
36922,region1,5.577999999999999
36923,region1,3.016
36924,region1,4.762
36925,region1,3.037
36926,region1,4.225
36927,region1,3.196
36928,region1,1.9880000000000002
36929,region1,1.218
36930,region1,4.001
36931,region1,2.605
36932,region1,1.867
36933,region1,2.7939999999999996
36934,region1,2.331
36935,region1,6.178
36936,region1,3.875
36937,region1,2.988
36938,region8,1.8780000000000001
36939,region8,1.217
36940,region8,2.021
36941,region8,1.023
36942,region8,1.034
36943,region8,1.205
36944,region8,0.599
36945,region8,2.633
36946,region8,0.866
36947,region8,1.105
36948,region8,3.033
36949,region8,2.478
36950,region8,1.74
36951,region8,1.56
36952,region8,2.201
36953,region8,1.117
36954,region8,1.7469999999999999
36955,region8,1.364
36956,region8,2.112
36957,region8,1.311
36958,region8,1.895
36959,region8,0.775
36960,region8,1.8559999999999999
36961,region8,1.187
36962,region8,0.736
36963,region8,2.738
36964,region8,1.181
36965,region8,1.875
36966,region8,0.847
36967,region8,1.7919999999999998
36968,region8,1.9380000000000002
36969,region8,0.6779999999999999
36970,region8,1.274
36971,region8,1.403
36972,region8,1.17
36973,region8,2.028
36974,region8,1.5030000000000001
36975,region8,1.899
36976,region8,2.126
36977,region8,0.64
36978,region8,1.84
36979,region8,1.982
36980,region8,1.8619999999999999
36981,region8,2.092
36982,region8,1.3719999999999999
36983,region8,0.958
36984,region8,1.662
36985,region8,2.529
36986,region8,2.314
36987,region8,0.9490000000000001
36988,region8,2.2680000000000002
36989,region8,1.4340000000000002
36990,region8,0.9640000000000001
36991,region8,0.94
36992,region8,0.894
36993,region8,1.413
36994,region8,0.762
36995,region8,2.116
36996,region8,2.169
36997,region8,1.212
36998,region8,1.62
36999,region8,0.7829999999999999
37000,region8,2.3680000000000003
37001,region8,1.381
37002,region8,1.7630000000000001
37003,region8,1.093
37004,region8,2.4530000000000003
37005,region8,1.704
37006,region8,0.84
37007,region8,2.269
37008,region8,1.69
37009,region8,1.2229999999999999
37010,region8,1.4809999999999999
37011,region4,15.26
37012,region4,2.17
37013,region4,1.43
37014,region4,5.25
37015,region4,4.13
37016,region4,2.72
37017,region4,4.65
37018,region4,2.79
37019,region4,2.84
37020,region4,9.5
37021,region4,2.78
37022,region4,2.44
37023,region4,1.76
37024,region4,5.66
37025,region4,5.08
37026,region4,6.47
37027,region4,3.87
37028,region4,2.99
37029,region4,4.53
37030,region4,4.37
37031,region4,5.5
37032,region4,5.05
37033,region4,2.7
37034,region4,5.47
37035,region4,6.31
37036,region4,4.23
37037,region4,3.95
37038,region4,6.18
37039,region4,3.51
37040,region4,8.05
37041,region4,3.58
37042,region4,9.34
37043,region4,3.95
37044,region4,1.69
37045,region4,6.13
37046,region4,7.1
37047,region4,3.48
37048,region4,9.79
37049,region4,8.21
37050,region4,4.5
37051,region4,5.21
37052,region4,4.5
37053,region4,2.42
37054,region4,3.03
37055,region4,11.17
37056,region4,4.78
37057,region4,4.05
37058,region4,6.88
37059,region4,4.66
37060,region4,3.21
37061,region4,3.81
37062,region4,5.02
37063,region4,5.59
37064,region4,2.5
37065,region4,6.05
37066,region4,5.66
37067,region4,6.67
37068,region4,4.46
37069,region4,4.81
37070,region4,2.55
37071,region4,2.94
37072,region4,7.36
37073,region4,3.94
37074,region4,7.19
37075,region4,0.8
37076,region4,5.94
37077,region4,5.18
37078,region4,10.75
37079,region4,2.29
37080,region4,1.2
37081,region4,9.45
37082,region4,3.28
37083,region4,5.05
37084,region7,1.618
37085,region7,0.192
37086,region7,0.467
37087,region7,0.322
37088,region7,0.855
37089,region7,1.599
37090,region7,0.14300000000000002
37091,region7,0.298
37092,region7,0.8540000000000001
37093,region7,0.898
37094,region7,0.603
37095,region7,0.41
37096,region7,0.528
37097,region7,0.812
37098,region7,0.185
37099,region7,0.324
37100,region7,0.243
37101,region7,0.193
37102,region7,0.135
37103,region7,0.254
37104,region7,0.5379999999999999
37105,region7,0.265
37106,region7,0.8290000000000001
37107,region7,1.5190000000000001
37108,region7,1.903
37109,region7,1.4369999999999998
37110,region7,0.33
37111,region7,2.3930000000000002
37112,region7,0.122
37113,region7,1.003
37114,region7,0.9109999999999999
37115,region7,1.61
37116,region7,0.11199999999999999
37117,region7,1.804
37118,region7,1.518
37119,region7,2.615
37120,region7,0.815
37121,region7,0.802
37122,region7,0.48
37123,region7,1.4069999999999998
37124,region7,0.708
37125,region7,0.057
37126,region7,1.155
37127,region7,1.771
37128,region7,0.912
37129,region7,1.048
37130,region7,1.3019999999999998
37131,region7,0.483
37132,region7,1.956
37133,region7,0.5579999999999999
37134,region7,2.0269999999999997
37135,region7,0.353
37136,region7,1.492
37137,region7,1.754
37138,region7,0.17300000000000001
37139,region7,0.838
37140,region7,1.703
37141,region7,1.07
37142,region7,0.264
37143,region7,0.049
37144,region7,0.8
37145,region7,0.231
37146,region7,0.5760000000000001
37147,region7,0.33799999999999997
37148,region7,0.275
37149,region7,0.768
37150,region7,0.28
37151,region7,2.109
37152,region7,1.011
37153,region7,0.20800000000000002
37154,region7,0.86
37155,region7,1.067
37156,region7,0.821
37157,region10,2.696
37158,region10,2.0669999999999997
37159,region10,2.313
37160,region10,1.854
37161,region10,0.846
37162,region10,1.926
37163,region10,1.374
37164,region10,2.895
37165,region10,0.672
37166,region10,1.374
37167,region10,2.77
37168,region10,1.392
37169,region10,3.25
37170,region10,1.828
37171,region10,2.452
37172,region10,2.966
37173,region10,2.7239999999999998
37174,region10,2.157
37175,region10,2.48
37176,region10,1.608
37177,region10,3.134
37178,region10,0.889
37179,region10,3.2739999999999996
37180,region10,2.436
37181,region10,1.6340000000000001
37182,region10,4.7989999999999995
37183,region10,1.619
37184,region10,1.891
37185,region10,0.495
37186,region10,2.5380000000000003
37187,region10,1.436
37188,region10,1.351
37189,region10,1.9469999999999998
37190,region10,2.991
37191,region10,2.043
37192,region10,3.9589999999999996
37193,region10,3.298
37194,region10,2.443
37195,region10,2.128
37196,region10,1.406
37197,region10,4.1610000000000005
37198,region10,1.631
37199,region10,2.063
37200,region10,3.063
37201,region10,2.17
37202,region10,0.785
37203,region10,2.806
37204,region10,3.302
37205,region10,3.0639999999999996
37206,region10,1.42
37207,region10,3.347
37208,region10,1.849
37209,region10,1.148
37210,region10,2.088
37211,region10,1.286
37212,region10,1.8459999999999999
37213,region10,1.217
37214,region10,2.228
37215,region10,3.6060000000000003
37216,region10,1.633
37217,region10,2.312
37218,region10,1.146
37219,region10,2.4219999999999997
37220,region10,1.472
37221,region10,2.289
37222,region10,1.396
37223,region10,2.679
37224,region10,2.3
37225,region10,1.16
37226,region10,2.9210000000000003
37227,region10,1.992
37228,region10,0.684
37229,region10,1.982
37230,region5,3.0980000000000003
37231,region5,0.6579999999999999
37232,region5,2.727
37233,region5,3.287
37234,region5,3.051
37235,region5,0.82
37236,region5,1.288
37237,region5,1.7369999999999999
37238,region5,2.375
37239,region5,3.492
37240,region5,3.735
37241,region5,1.954
37242,region5,2.214
37243,region5,3.464
37244,region5,1.232
37245,region5,2.342
37246,region5,3.065
37247,region5,1.105
37248,region5,3.455
37249,region5,2.281
37250,region5,4.198
37251,region5,1.547
37252,region5,1.4269999999999998
37253,region5,1.56
37254,region5,4.22
37255,region5,3.1460000000000004
37256,region5,3.634
37257,region5,2.886
37258,region5,0.659
37259,region5,2.349
37260,region5,3.214
37261,region5,3.2510000000000003
37262,region5,1.225
37263,region5,1.955
37264,region5,4.369
37265,region5,5.471
37266,region5,4.349
37267,region5,9.122
37268,region5,1.95
37269,region5,3.71
37270,region5,5.081
37271,region5,1.345
37272,region5,4.131
37273,region5,3.512
37274,region5,6.486000000000001
37275,region5,4.181
37276,region5,5.475
37277,region5,2.384
37278,region5,3.3310000000000004
37279,region5,2.74
37280,region5,2.303
37281,region5,0.486
37282,region5,3.2910000000000004
37283,region5,2.667
37284,region5,1.0190000000000001
37285,region5,4.415
37286,region5,4.92
37287,region5,3.62
37288,region5,3.3810000000000002
37289,region5,1.9269999999999998
37290,region5,1.4040000000000001
37291,region5,2.71
37292,region5,3.17
37293,region5,5.003
37294,region5,1.209
37295,region5,2.4859999999999998
37296,region5,1.8940000000000001
37297,region5,5.416
37298,region5,2.69
37299,region5,2.281
37300,region5,2.93
37301,region5,2.3280000000000003
37302,region5,2.8
37303,region4,7.828
37304,region4,1.684
37305,region4,5.113
37306,region4,7.213
37307,region4,3.135
37308,region4,1.511
37309,region4,1.887
37310,region4,2.683
37311,region4,2.315
37312,region4,8.274
37313,region4,3.399
37314,region4,3.897
37315,region4,3.451
37316,region4,4.139
37317,region4,3.191
37318,region4,2.359
37319,region4,5.655
37320,region4,1.864
37321,region4,4.01
37322,region4,4.141
37323,region4,3.787
37324,region4,3.536
37325,region4,2.48
37326,region4,1.944
37327,region4,5.485
37328,region4,7.985
37329,region4,3.042
37330,region4,4.287
37331,region4,0.843
37332,region4,5.024
37333,region4,4.812   10.61
37334,region4,5.82
37335,region4,3.463
37336,region4,1.754
37337,region4,4.281
37338,region4,4.501
37339,region4,6.481
37340,region4,5.847
37341,region4,6.698
37342,region4,3.456
37343,region4,7.45
37344,region4,2.072
37345,region4,2.972   10.76
37346,region4,2.524
37347,region4,3.768
37348,region4,4.374
37349,region4,3.405
37350,region4,3.51
37351,region4,4.97
37352,region4,3.107
37353,region4,2.013
37354,region4,2.183
37355,region4,2.938
37356,region4,4.566
37357,region4,3.517
37358,region4,5.5
37359,region4,5.795
37360,region4,3.063
37361,region4,3.252
37362,region4,3.294
37363,region4,2.568
37364,region4,1.056
37365,region4,4.991
37366,region4,5.016
37367,region4,1.368
37368,region4,3.398
37369,region4,2.407
37370,region4,4.533
37371,region4,2.043
37372,region4,2.328
37373,region4,5.894
37374,region4,4.731
37375,region4,2.216
37376,region6,0.28800000000000003
37377,region6,0.15
37378,region6,0.188
37379,region6,0.715
37380,region6,1.507
37381,region6,1.189
37382,region6,0.16
37383,region6,0.305
37384,region6,0.193
37385,region6,1.7
37386,region6,0.624
37387,region6,0.266
37388,region6,0.284
37389,region6,0.852
37390,region6,1.226
37391,region6,0.546
37392,region6,1.043
37393,region6,0.9259999999999999
37394,region6,0.325
37395,region6,0.21899999999999997
37396,region6,0.868
37397,region6,0.447
37398,region6,0.44799999999999995
37399,region6,1.031
37400,region6,1.192
37401,region6,0.344
37402,region6,0.5379999999999999
37403,region6,1.0090000000000001
37404,region6,0.45799999999999996
37405,region6,1.18
37406,region6,2.912
37407,region6,1.0959999999999999
37408,region6,0.43799999999999994
37409,region6,0.505
37410,region6,1.192
37411,region6,1.0170000000000001
37412,region6,0.506
37413,region6,0.873
37414,region6,2.509
37415,region6,1.3259999999999998
37416,region6,0.899
37417,region6,0.071
37418,region6,1.395
37419,region6,2.199
37420,region6,0.951
37421,region6,1.189
37422,region6,1.685
37423,region6,0.426
37424,region6,1.083
37425,region6,1.1
37426,region6,1.068
37427,region6,0.057
37428,region6,0.888
37429,region6,0.953
37430,region6,0.885
37431,region6,1.028
37432,region6,1.23
37433,region6,0.136
37434,region6,0.271
37435,region6,0.435
37436,region6,0.609
37437,region6,0.33299999999999996
37438,region6,0.204
37439,region6,0.7609999999999999
37440,region6,0.28
37441,region6,1.367
37442,region6,0.695
37443,region6,1.188
37444,region6,1.454
37445,region6,0.157
37446,region6,0.36
37447,region6,1.327
37448,region6,0.54
37449,region5,4.305
37450,region5,1.351
37451,region5,5.021
37452,region5,4.154
37453,region5,1.995
37454,region5,1.234
37455,region5,1.5390000000000001
37456,region5,3.675
37457,region5,1.645
37458,region5,3.0460000000000003
37459,region5,3.096
37460,region5,3.3939999999999997
37461,region5,2.057
37462,region5,2.947
37463,region5,2.717
37464,region5,1.855
37465,region5,1.835
37466,region5,1.995
37467,region5,4.816
37468,region5,3.2289999999999996
37469,region5,3.835
37470,region5,3.216
37471,region5,2.675
37472,region5,1.828
37473,region5,5.247000000000001
37474,region5,3.915
37475,region5,3.445
37476,region5,1.754
37477,region5,0.64
37478,region5,2.841
37479,region5,1.9580000000000002
37480,region5,3.813
37481,region5,1.794
37482,region5,1.7790000000000001
37483,region5,5.212000000000001
37484,region5,4.872
37485,region5,3.7289999999999996
37486,region5,8.764
37487,region5,3.3680000000000003
37488,region5,1.8159999999999998
37489,region5,4.265
37490,region5,2.734
37491,region5,2.0709999999999997
37492,region5,1.761
37493,region5,4.657
37494,region5,4.78
37495,region5,3.112
37496,region5,2.7110000000000003
37497,region5,3.426
37498,region5,2.556
37499,region5,1.632
37500,region5,2.362
37501,region5,1.835
37502,region5,2.908
37503,region5,2.925
37504,region5,3.4739999999999998
37505,region5,3.5869999999999997
37506,region5,3.389
37507,region5,2.207
37508,region5,3.287
37509,region5,2.448
37510,region5,0.968
37511,region5,4.2410000000000005
37512,region5,5.434
37513,region5,0.8740000000000001
37514,region5,2.8810000000000002
37515,region5,1.983
37516,region5,2.191
37517,region5,1.3419999999999999
37518,region5,5.252999999999999
37519,region5,5.069
37520,region5,2.1069999999999998
